cred_score,device_cost,down_payment,borrower_age,payment_type_Cash,payment_type_Credit
653,915.22,180.85,38,False,True
702,859.33,168.32,24,True,False
709,883.22,226.82,34,True,False
744,739.84,174.54,23,False,True
567,729.87,0.0,33,False,True
719,1189.83,212.82,33,False,False
753,985.33,201.03,44,False,True
741,1071.95,314.0,32,False,True
647,718.82,54.64,31,True,False
636,994.95,119.91,40,True,False
673,1095.24,117.45,32,True,False
745,976.94,270.82,38,True,False
711,831.21,173.78,39,False,True
678,1325.3,288.21,56,True,False
680,899.73,215.18,28,True,False
588,1172.77,0.0,21,True,False
557,937.18,87.07,22,False,False
710,872.46,123.72,18,False,True
725,847.12,111.8,45,False,False
591,857.49,199.9,25,True,False
627,1083.42,118.17,37,True,False
643,1201.6,128.81,41,True,False
818,996.68,278.72,43,False,True
672,1117.14,140.25,32,False,True
573,926.54,138.08,32,False,True
616,977.41,104.35,30,False,False
620,1147.16,96.53,18,True,False
626,761.88,117.52,32,True,False
646,715.65,236.99,43,True,False
635,686.48,0.0,43,False,True
629,765.59,146.1,24,False,True
702,506.06,189.33,21,True,False
695,623.85,198.16,40,True,False
753,796.37,108.62,38,False,True
773,854.11,106.2,34,False,True
648,1356.97,233.24,28,True,False
663,922.05,75.89,36,True,False
737,850.96,160.34,28,False,True
756,920.61,216.72,33,False,True
837,1004.87,297.46,33,False,True
647,897.55,78.14,41,True,False
734,1003.49,64.43,30,True,False
584,968.13,4.26,27,True,False
581,1108.66,96.34,23,False,True
793,971.53,159.66,37,False,True
791,1164.63,109.84,23,True,False
740,1258.37,312.45,27,True,False
732,822.71,233.42,60,True,False
687,879.85,162.81,35,True,False
662,1164.08,99.22,22,True,False
745,560.52,30.11,47,False,False
755,764.74,252.12,43,False,True
598,726.21,62.94,31,True,False
625,846.26,85.72,41,True,False
680,1038.24,123.95,18,True,False
579,878.1,161.94,28,False,False
549,1005.29,0.0,52,False,False
635,668.44,2.12,45,False,True
615,949.63,22.66,34,False,True
821,801.35,176.19,44,False,True
771,927.94,371.78,18,False,True
576,814.44,8.35,42,True,False
715,747.33,164.06,35,False,True
644,842.28,155.84,45,False,True
750,1043.61,312.35,28,False,False
746,1061.36,270.45,19,False,True
671,864.81,128.4,37,False,True
654,1201.86,118.72,21,False,True
719,1120.82,182.27,33,True,False
689,1223.5,149.16,53,True,False
623,1214.56,245.66,33,False,True
642,1028.8,59.68,49,True,False
714,1232.02,154.82,47,False,False
673,936.66,111.23,30,False,True
585,984.68,190.43,34,False,True
722,930.92,1.8,32,False,True
668,1157.98,109.54,43,True,False
673,1215.64,257.02,37,False,True
850,1091.13,258.73,27,False,True
665,1058.71,128.73,29,False,True
734,1047.4,240.98,35,True,False
709,1202.26,244.37,19,True,False
701,1038.34,209.74,23,True,False
583,812.07,131.0,35,False,True
587,1201.75,178.0,24,False,True
570,590.81,138.99,25,False,True
610,1116.92,49.0,39,False,True
807,989.69,378.91,18,False,True
652,573.83,97.9,50,False,True
717,1114.84,237.6,27,True,False
723,980.08,140.29,34,False,False
742,1231.53,214.09,38,True,False
753,1099.89,361.45,41,False,True
690,1072.11,91.9,36,False,True
637,672.31,71.71,27,False,True
524,915.81,77.1,35,False,True
662,1074.86,223.39,34,True,False
706,819.45,136.55,21,True,False
632,986.89,70.57,45,False,True
670,972.63,192.55,40,True,False
637,1039.64,0.0,21,True,False
667,902.17,216.15,35,True,False
680,725.31,155.64,46,False,True
684,898.48,55.85,54,False,True
655,943.83,131.24,19,True,False
663,1145.18,151.31,28,False,True
681,1148.02,71.4,23,False,True
612,1056.36,1.78,52,False,True
636,1050.84,12.29,36,False,False
658,1066.74,287.43,36,False,True
716,1312.31,244.52,33,True,False
774,941.35,262.19,19,False,True
562,773.97,137.67,30,False,True
749,1021.33,231.96,48,False,True
562,773.97,137.67,30,False,True
669,1158.46,60.4,41,True,False
578,1017.6,0.0,37,True,False
720,372.02,38.02,27,False,True
824,690.93,287.48,35,False,True
631,1281.91,30.55,40,False,True
636,979.28,147.28,25,False,True
745,907.85,119.48,19,False,False
685,876.12,271.76,37,False,True
526,852.51,56.78,37,True,False
720,1104.07,68.6,36,False,True
585,911.3,255.8,26,False,False
618,1065.46,0.0,33,False,True
760,940.74,249.78,55,False,False
737,923.68,0.0,43,False,True
633,753.08,57.84,27,True,False
574,1013.19,194.7,32,False,True
731,851.66,65.59,37,False,True
796,955.59,237.84,30,False,True
701,1075.48,250.06,47,False,True
576,1279.96,65.62,41,True,False
681,924.27,61.42,42,False,True
601,855.33,193.08,27,False,True
742,1231.53,214.09,38,True,False
710,872.46,123.72,18,False,True
685,979.02,135.23,31,False,True
654,1056.6,170.73,37,False,True
603,830.45,49.04,51,True,False
598,753.33,5.09,19,True,False
538,1027.37,62.17,51,True,False
559,771.88,105.45,28,True,False
535,834.43,132.33,27,True,False
738,622.99,205.0,36,False,True
631,939.6,98.0,38,False,True
664,790.71,73.25,25,False,True
580,840.38,177.33,28,True,False
633,916.95,58.65,57,True,False
579,1263.82,76.42,29,True,False
589,1287.22,39.25,31,True,False
715,917.61,313.53,18,True,False
590,675.13,167.12,32,True,False
733,1005.48,202.56,36,True,False
616,976.47,158.01,35,False,True
745,1027.58,132.43,39,False,True
696,1111.41,171.35,29,False,True
533,687.87,114.72,18,True,False
585,850.66,0.0,23,True,False
740,813.9,283.68,42,True,False
721,875.74,145.31,33,False,True
593,922.6,108.45,56,True,False
695,858.17,171.82,18,True,False
653,887.93,75.24,35,False,True
566,862.6,196.89,41,False,False
735,1168.29,214.67,50,False,True
746,819.93,291.83,37,False,True
632,1135.44,262.82,39,False,True
740,876.58,183.33,42,False,True
621,865.98,132.49,22,False,False
699,824.01,142.52,36,False,False
748,1170.3,201.89,36,False,True
714,899.59,247.98,34,False,True
681,833.46,262.85,35,False,True
694,889.25,213.07,40,False,True
738,878.37,0.0,33,False,True
734,720.26,112.25,51,False,True
656,694.14,90.96,34,False,False
634,962.35,32.07,34,False,True
657,1094.22,136.76,20,False,True
627,839.63,112.62,45,False,True
573,1089.24,67.68,33,False,False
663,828.15,145.13,28,False,True
694,724.06,224.85,44,True,False
741,1219.7,308.88,41,False,True
678,973.93,165.19,29,True,False
660,1014.82,207.94,34,True,False
723,870.01,24.82,38,False,True
647,839.8,37.3,23,False,False
644,623.39,8.01,32,False,True
652,1132.78,127.07,18,True,False
564,670.13,155.64,41,False,False
771,871.0,351.53,27,False,True
595,1073.68,0.0,35,True,False
679,572.13,161.21,43,False,False
677,924.02,0.0,36,False,True
662,1026.7,340.02,50,True,False
664,819.21,184.08,24,False,True
580,951.67,8.29,25,True,False
547,1110.32,64.55,40,False,True
674,933.35,253.97,33,False,True
595,1009.2,157.21,18,True,False
715,759.25,159.32,37,False,True
653,767.79,107.63,50,False,True
643,970.93,217.77,51,True,False
593,1236.46,45.97,32,True,False
675,1165.01,64.99,40,False,True
622,979.49,38.53,31,False,True
807,386.55,150.37,28,False,True
678,891.27,254.85,41,True,False
636,1005.02,195.61,37,True,False
578,1213.68,85.25,22,False,True
561,734.76,100.53,37,False,True
687,840.81,98.94,27,True,False
661,1153.78,138.38,21,False,True
766,666.52,32.07,26,False,True
728,527.21,91.03,32,False,True
672,1140.27,184.56,45,False,True
829,889.66,284.68,35,False,False
654,1090.25,175.23,19,False,True
674,1049.09,195.7,25,False,True
712,869.83,211.55,54,False,True
707,876.34,0.0,45,True,False
672,850.78,265.95,20,False,True
759,883.09,248.71,30,False,True
603,1029.76,202.22,50,False,True
738,1006.62,148.77,43,True,False
672,1243.33,231.83,45,True,False
638,974.77,212.02,36,False,True
642,555.64,16.61,18,False,True
661,1108.38,132.2,24,True,False
636,892.92,82.31,37,False,True
681,853.38,63.93,45,False,True
531,846.34,0.0,32,True,False
665,1015.7,196.34,38,True,False
701,962.88,115.99,40,False,True
684,1127.77,227.91,27,False,True
748,877.85,131.85,32,True,False
587,1244.43,168.87,34,True,False
648,996.35,232.44,35,False,True
682,800.34,254.6,24,False,True
692,1015.44,159.69,28,True,False
638,938.69,108.96,42,True,False
836,1052.24,448.57,27,False,True
602,868.47,85.18,39,True,False
746,1044.59,250.0,45,True,False
679,1102.24,133.71,42,False,True
658,993.24,0.0,29,False,True
739,1040.52,238.77,22,False,True
672,1200.45,287.46,31,True,False
562,955.82,27.4,27,True,False
716,905.96,281.47,29,False,True
587,885.67,93.87,28,False,True
614,791.95,251.13,24,True,False
751,682.3,108.24,34,False,True
687,804.17,52.06,40,True,False
738,981.91,210.77,35,False,True
655,892.75,162.09,34,True,False
731,892.98,190.23,20,False,True
704,1046.02,286.88,48,False,True
480,551.71,105.63,46,False,False
749,1109.16,219.16,25,True,False
734,771.93,163.97,34,False,True
544,1007.83,0.0,37,True,False
637,1012.61,180.03,30,False,True
694,1158.43,217.96,26,False,False
663,768.51,98.75,35,False,True
784,1199.52,372.1,24,True,False
591,979.75,94.19,26,True,False
803,929.87,209.81,34,False,True
712,1073.66,214.15,32,False,True
682,951.88,170.01,26,False,True
662,1026.7,340.02,50,True,False
612,899.99,83.19,31,False,True
655,1087.72,130.29,21,False,True
615,1147.61,159.86,29,False,True
694,1104.97,175.07,33,False,False
626,985.58,1.23,50,False,True
691,799.06,207.7,30,True,False
736,1070.54,269.82,40,False,True
571,984.16,52.95,22,False,False
676,946.06,107.52,23,False,False
564,696.88,0.0,36,True,False
717,845.24,148.96,23,False,True
769,911.99,175.58,35,True,False
661,1108.26,244.3,38,False,True
620,764.31,143.45,24,True,False
612,701.91,0.0,25,True,False
717,900.68,177.91,27,False,True
600,877.05,29.66,25,True,False
589,789.84,125.57,43,True,False
597,837.66,41.49,22,False,True
667,884.42,99.89,42,False,True
680,1035.51,106.59,35,False,True
596,1065.75,50.36,36,False,False
527,852.04,221.82,48,True,False
657,913.0,212.82,34,False,True
655,814.61,190.42,38,False,False
605,703.46,46.97,22,False,True
675,1021.28,43.4,43,False,True
641,554.19,50.41,20,False,True
674,877.06,222.76,52,False,True
707,937.37,162.82,31,True,False
701,870.98,121.91,34,False,True
630,738.25,35.59,20,False,True
678,1069.81,152.61,32,False,True
730,860.21,122.75,23,True,False
562,883.23,0.0,27,False,True
621,783.68,229.07,27,True,False
592,930.19,66.58,22,True,False
651,712.29,177.97,27,False,True
640,822.53,79.43,43,False,False
779,1119.25,301.05,38,False,True
653,1037.95,215.06,36,True,False
811,681.73,116.38,42,False,True
673,900.23,133.27,30,True,False
691,834.24,115.53,46,False,False
625,1073.02,116.24,46,False,True
756,1050.25,229.1,39,False,True
653,646.37,210.56,41,False,True
640,1098.19,87.81,18,False,True
617,1245.29,98.05,36,True,False
712,1068.85,185.26,28,False,True
705,1056.62,148.93,29,False,True
553,927.6,91.41,46,True,False
708,833.77,182.37,18,True,False
812,839.46,155.75,46,False,True
605,686.47,132.67,26,False,True
596,651.08,72.98,39,True,False
538,819.67,133.89,56,False,True
850,797.09,169.35,33,True,False
617,1121.67,90.3,27,True,False
678,959.71,99.06,49,False,True
592,1211.66,63.88,43,False,True
751,860.79,241.86,24,True,False
672,1000.29,188.26,34,True,False
759,1187.12,255.89,37,False,True
768,913.21,144.23,34,False,True
594,832.37,59.27,44,False,True
598,879.09,93.66,27,False,False
606,936.14,4.73,44,False,True
722,1110.8,162.28,34,False,True
539,756.25,0.0,39,False,True
616,792.41,117.11,33,True,False
636,1292.32,168.67,33,True,False
526,1028.1,0.0,40,True,False
499,897.9,11.05,26,True,False
610,949.26,183.71,24,False,True
679,939.59,297.97,40,False,True
684,705.0,38.68,38,False,False
621,998.73,41.4,27,False,True
748,1167.07,239.07,21,False,True
702,968.01,135.88,22,True,False
604,925.63,210.5,34,True,False
709,679.21,228.88,36,False,True
539,767.41,63.61,24,True,False
695,845.27,124.8,34,False,True
592,858.61,48.52,43,True,False
648,858.12,139.64,30,False,True
679,1102.24,133.71,42,False,True
706,780.1,103.23,22,False,True
685,845.11,189.54,52,True,False
708,707.67,144.13,29,False,True
700,912.03,209.4,31,True,False
710,746.2,90.83,29,False,True
660,1012.98,166.38,41,False,True
721,1179.5,289.34,22,True,False
626,761.88,117.52,32,True,False
675,1179.25,268.5,28,False,True
825,793.77,268.99,44,True,False
765,1010.42,190.34,38,False,True
656,747.43,160.04,39,False,True
577,687.19,79.83,46,True,False
573,920.11,88.6,46,True,False
647,709.95,96.51,49,False,True
515,1127.82,0.0,26,False,True
631,1094.2,155.1,32,False,True
567,782.8,0.0,18,True,False
658,1038.1,195.46,37,True,False
703,961.09,198.64,25,False,True
700,675.09,196.89,30,True,False
578,793.79,52.45,42,False,True
698,911.39,121.81,30,False,True
721,904.84,165.53,36,False,True
686,1068.01,166.27,40,False,False
702,1220.17,209.3,21,False,False
766,1004.51,272.71,46,False,False
668,837.89,155.96,40,True,False
731,1183.81,232.45,25,False,True
705,694.89,0.0,45,True,False
664,986.12,90.09,46,False,True
685,993.39,283.87,34,False,True
751,855.14,180.1,40,False,True
822,616.13,312.69,31,False,False
762,1134.11,254.3,49,False,True
557,808.16,116.38,29,False,True
712,1008.32,175.21,20,False,True
637,1355.19,68.73,24,False,True
704,996.7,171.23,46,False,True
718,886.74,257.23,30,True,False
781,862.83,203.28,21,False,True
519,868.01,33.66,37,True,False
688,1010.55,205.22,31,False,False
653,1042.76,98.72,19,False,True
675,759.98,191.36,42,False,True
611,814.17,17.91,23,True,False
605,834.59,234.46,41,False,True
629,937.42,112.28,19,False,True
672,495.99,1.63,32,False,True
787,1014.4,240.61,54,False,True
674,860.93,199.12,36,False,True
653,1103.32,82.08,44,False,True
642,947.11,90.13,43,False,True
648,970.58,91.03,19,False,True
641,1022.76,28.46,33,False,True
655,1032.12,193.05,31,False,True
603,939.05,52.72,24,False,True
696,886.56,97.87,42,False,True
764,1034.64,180.35,38,False,True
839,1032.4,433.87,37,False,True
563,1006.79,0.0,26,False,True
612,844.03,76.0,33,False,True
590,789.2,144.79,18,False,True
695,905.93,131.44,35,False,True
673,1006.65,169.96,18,False,True
508,841.79,72.92,44,True,False
639,1012.82,166.52,23,False,True
629,937.42,112.28,19,False,True
633,913.18,210.4,39,True,False
608,947.64,0.0,32,True,False
726,1025.36,71.53,26,False,True
680,899.73,215.18,28,True,False
650,893.81,222.41,23,True,False
523,968.79,0.0,22,True,False
599,907.19,77.58,39,True,False
590,1061.9,261.19,48,False,True
586,886.34,0.0,46,True,False
678,840.72,251.36,42,False,True
606,731.15,0.0,38,False,True
608,948.86,259.53,44,False,True
610,531.09,67.99,18,False,True
780,1135.87,237.78,41,False,True
704,796.31,204.49,32,False,True
729,650.25,79.2,18,True,False
600,1007.36,50.42,37,True,False
641,1215.17,119.26,46,False,False
755,984.2,229.77,26,False,True
634,963.57,27.68,35,False,True
612,1056.36,1.78,52,False,True
623,987.69,90.6,28,False,True
516,831.89,24.69,18,False,True
621,993.21,0.0,31,False,False
630,1133.1,191.25,23,False,True
682,778.82,209.55,22,True,False
677,1243.04,268.13,31,False,True
686,1023.4,188.72,38,False,True
614,814.15,49.73,22,False,False
647,1092.27,124.66,26,False,True
721,1066.21,260.56,44,True,False
630,1020.87,6.81,42,False,True
774,881.79,262.38,24,True,False
693,603.92,219.17,18,False,True
687,804.17,52.06,40,True,False
747,891.74,172.41,39,False,False
609,821.98,51.34,33,False,True
572,842.01,0.0,18,False,True
652,692.91,22.6,35,False,True
725,872.76,65.72,40,True,False
613,1044.01,35.71,43,True,False
655,810.28,30.59,38,False,True
717,900.68,177.91,27,False,True
836,1106.48,301.81,44,True,False
482,1080.94,21.53,37,True,False
711,723.9,155.07,59,False,True
638,969.23,168.71,30,True,False
577,979.48,81.36,44,False,True
798,1111.08,278.87,27,False,True
727,768.77,208.19,23,True,False
720,1105.38,231.21,52,True,False
792,968.3,87.19,34,True,False
643,1072.29,139.35,28,True,False
535,1095.34,0.0,37,True,False
702,1111.03,206.76,46,False,True
653,906.51,133.59,28,False,True
665,1058.71,128.73,29,False,True
679,1093.31,288.45,25,True,False
719,1075.71,120.23,40,True,False
674,1314.17,287.01,45,True,False
683,966.36,165.97,32,False,True
639,753.59,177.64,29,True,False
663,1211.56,240.13,34,True,False
711,773.95,179.2,29,False,True
726,1107.3,168.43,37,True,False
613,1061.22,30.18,30,False,True
494,918.07,54.85,27,True,False
636,1039.19,62.68,20,False,True
719,906.64,181.11,30,True,False
610,987.5,82.72,21,False,True
570,675.64,76.22,23,True,False
696,580.72,99.18,41,False,True
526,852.51,56.78,37,True,False
575,1296.31,0.0,46,True,False
714,913.63,161.46,46,False,True
760,1239.51,338.92,45,False,True
715,730.24,71.52,37,True,False
713,1198.93,138.71,51,False,False
722,890.64,204.06,54,True,False
630,1139.63,7.58,33,True,False
589,924.17,34.11,44,True,False
652,672.58,8.26,34,False,True
695,821.21,119.76,36,True,False
647,988.98,183.39,36,True,False
759,1211.31,242.35,30,False,True
836,732.15,258.25,47,False,True
685,959.23,199.99,29,True,False
557,1053.02,0.0,55,False,True
768,794.32,163.1,41,False,True
589,817.0,157.41,25,True,False
677,895.79,126.41,38,True,False
801,979.3,189.17,40,False,False
742,917.39,266.68,35,False,True
722,980.12,200.12,25,False,True
605,860.18,109.24,30,True,False
772,798.67,271.08,27,False,True
645,1157.4,120.73,29,True,False
701,1348.09,126.72,51,True,False
833,847.28,156.6,25,True,False
766,974.62,285.38,28,False,True
651,961.81,266.73,33,True,False
656,996.6,152.35,35,False,True
744,1136.14,285.23,19,True,False
654,811.62,0.0,32,False,True
693,1062.9,2.58,40,False,True
622,894.36,120.66,32,True,False
751,1108.11,190.62,28,False,True
672,1051.99,89.17,18,False,True
672,566.82,0.0,40,False,True
644,845.14,136.78,44,False,False
577,1101.86,52.14,18,False,True
671,864.81,128.4,37,False,True
581,534.51,0.0,28,True,False
584,603.57,0.0,36,True,False
697,845.63,0.0,26,True,False
742,829.91,101.13,32,False,True
656,1284.66,153.79,41,False,True
594,1141.25,76.63,38,True,False
705,1088.04,245.73,18,True,False
750,1032.48,187.8,22,False,True
752,1220.91,167.58,40,False,True
608,947.64,0.0,32,True,False
569,991.15,35.0,18,True,False
666,763.58,215.7,22,False,True
698,1240.68,116.04,32,True,False
588,903.08,0.0,32,True,False
650,990.85,159.57,32,False,True
654,1246.91,209.32,36,True,False
683,792.74,18.67,18,False,True
706,832.9,156.81,33,False,True
819,806.47,163.79,34,False,True
747,882.35,195.22,28,False,True
679,911.39,127.01,32,True,False
637,868.66,124.67,48,True,False
591,915.37,27.82,41,False,False
